order_id,order_date,ship_date,ship_mode,customer_id,location_id,shipping_cost,order_priority
MX-2012-111864,2012-03-13,2012-03-18,Standard Class,MB-18085,1279,2.54,Medium
MX-2012-111885,2012-12-21,2012-12-25,Second Class,DK-13150,283,17.619999999999997,Medium
MX-2012-111962,2012-08-16,2012-08-16,Same Day,BS-11365,3094,14.86,High
MX-2012-111976,2012-05-12,2012-06-12,First Class,AA-10645,31,83.54,High
MX-2012-112144,2012-05-25,2012-05-27,Second Class,DS-13180,207,321.40000000000003,High
MX-2012-112151,2012-03-04,2012-10-04,Standard Class,PG-18820,31,2.92,Medium
MX-2012-112291,2012-12-25,2012-12-29,Standard Class,SZ-20035,2899,34.14,Medium
MX-2012-112466,2012-06-27,2012-03-07,Standard Class,AP-10915,469,18.13,Medium
MX-2012-112480,2012-12-13,2012-12-13,Same Day,LO-17170,1881,72.13,Medium
MX-2012-112662,2012-04-16,2012-04-21,Standard Class,KS-16300,553,3.85,Medium
MX-2012-112844,2012-10-04,2012-12-04,Second Class,TH-21550,355,7.06,High
MX-2012-112935,2012-04-13,2012-04-18,Second Class,JE-15745,1035,70.83,Medium
MX-2012-113082,2012-10-25,2012-10-29,Second Class,AT-10735,238,11.42,High
MX-2012-113201,2012-09-13,2012-09-17,Standard Class,KB-16405,3160,16.26,High
MX-2012-113285,2012-09-17,2012-09-20,First Class,JG-15310,382,2.33,Medium
MX-2012-113306,2012-10-29,2012-02-11,Standard Class,BP-11095,983,18.23,Medium
MX-2012-113341,2012-12-18,2012-12-20,First Class,JL-15175,95,10.44,Critical
MX-2012-113474,2012-11-29,2012-05-12,Standard Class,TS-21430,470,238.71,Low
MX-2012-113502,2012-03-16,2012-03-20,Standard Class,TC-20980,1567,99.3,Medium
MX-2012-113523,2012-06-22,2012-06-22,Same Day,RF-19840,207,20.63,High
MX-2012-113593,2012-07-11,2012-11-11,Standard Class,DM-12955,323,8.03,High
MX-2012-113614,2012-03-12,2012-09-12,Standard Class,MC-17575,754,49.16,Medium
MX-2012-113635,2012-08-11,2012-09-11,First Class,AT-10735,318,2.34,Medium
MX-2012-113677,2012-12-14,2012-12-18,Second Class,RD-19930,470,3.38,Medium
MX-2012-113768,2012-11-13,2012-11-18,Standard Class,DJ-13510,533,43.26,Medium
MX-2012-113817,2012-06-04,2012-07-04,First Class,DE-13255,470,248.23,High
MX-2012-113950,2012-09-17,2012-09-22,Standard Class,RH-19600,529,6.82,Medium
MX-2012-114083,2012-07-07,2012-12-07,Standard Class,PV-18985,1035,5.43,Medium
MX-2012-114104,2012-06-08,2012-09-08,Second Class,NS-18640,137,234.58,Critical
MX-2012-114216,2012-12-17,2012-12-21,Second Class,RB-19705,365,4.45,Medium
MX-2012-114251,2012-07-05,2012-09-05,Second Class,TG-21310,214,101.14999999999999,High
MX-2012-114300,2012-06-27,2012-06-27,Same Day,RS-19765,3230,11.72,Critical
MX-2012-114447,2012-12-23,2012-12-29,Standard Class,FM-14215,2575,69.11,Low
MX-2012-114461,2012-01-02,2012-05-02,Standard Class,RM-19375,1035,57.73,High
MX-2012-114622,2012-10-31,2012-02-11,Second Class,AM-10360,3377,15.030000000000001,Medium
MX-2012-114860,2012-10-16,2012-10-21,Second Class,AC-10615,1023,28.9,Medium
MX-2012-114902,2012-12-27,2012-12-27,Same Day,VM-21685,334,57.419999999999995,Critical
MX-2012-115056,2012-04-28,2012-04-30,First Class,AW-10840,67,7.3999999999999995,Medium
MX-2012-115070,2012-04-16,2012-04-20,Standard Class,EM-14065,1325,71.61,Medium
MX-2012-115210,2012-11-19,2012-11-25,Standard Class,JW-15220,852,10.48,Medium
MX-2012-115217,2012-06-08,2012-06-08,Same Day,SV-20815,2696,15.51,Medium
MX-2012-115224,2012-12-22,2012-12-26,Second Class,RS-19765,623,43.14,Medium
MX-2012-115252,2012-10-09,2012-09-15,Standard Class,SR-20740,26,12.32,Medium
MX-2012-115259,2012-12-10,2012-10-17,Second Class,EH-13990,470,1.26,Medium
MX-2012-115280,2012-12-19,2012-12-23,Standard Class,DS-13180,2696,1.23,Medium
MX-2012-115301,2012-11-09,2012-12-09,First Class,JK-15325,323,76.25999999999999,High
MX-2012-115455,2012-04-17,2012-04-21,Standard Class,AH-10465,225,9.44,Medium
MX-2012-115469,2012-07-11,2012-11-13,Standard Class,MO-17500,391,48.66,Medium
MX-2012-115504,2012-12-25,2012-12-29,Standard Class,LH-17020,533,18.95,Medium
MX-2012-115602,2012-10-07,2012-10-07,Same Day,BF-11005,2868,22.98,Medium
MX-2012-115693,2012-08-22,2012-08-25,Second Class,BW-11200,1585,135.75,Medium
MX-2012-115798,2012-03-11,2012-07-11,Standard Class,MD-17860,2271,43.69,High
MX-2012-115945,2012-07-11,2012-11-11,Standard Class,DL-12865,1682,1.44,High
MX-2012-116043,2012-11-21,2012-11-23,Second Class,EC-14050,437,96.91000000000001,Critical
MX-2012-116134,2012-03-10,2012-08-10,Standard Class,CM-12655,751,2.25,Medium
MX-2012-116470,2012-02-10,2012-05-10,First Class,SW-20245,365,73.24,Medium
MX-2012-116575,2012-10-10,2012-12-10,First Class,SC-20845,95,34.21,Critical
MX-2012-116582,2012-07-06,2012-11-06,Standard Class,BF-10975,2252,3.82,High
MX-2012-116589,2012-02-27,2012-02-29,First Class,BF-11080,1339,27.97,Medium
MX-2012-116610,2012-06-23,2012-06-27,Standard Class,CT-11995,1979,5.63,Medium
MX-2012-116757,2012-01-11,2012-07-11,Standard Class,RB-19360,391,6.3,Medium
MX-2012-116764,2012-12-20,2012-12-24,Standard Class,JK-15730,1068,65.64,High
MX-2012-116813,2012-12-10,2012-10-15,Second Class,AJ-10780,983,8.5,Critical
MX-2012-116834,2012-12-27,2013-01-01,Standard Class,SW-20755,1798,6.62,Medium
MX-2012-116904,2012-05-24,2012-05-28,Standard Class,JH-15430,723,43.42,Medium
MX-2012-117429,2012-04-13,2012-04-15,First Class,CP-12085,1192,135.76999999999998,High
MX-2012-117520,2012-10-13,2012-10-18,Second Class,TT-21265,388,42.019999999999996,Medium
MX-2012-117597,2012-11-26,2012-11-30,Standard Class,SS-20410,1009,7.6,Medium
MX-2012-117723,2012-10-27,2012-01-11,Standard Class,MS-17365,1308,6.25,Medium
MX-2012-117800,2012-11-14,2012-11-15,First Class,AS-10285,1496,28.61,Critical
MX-2012-117842,2012-01-11,2012-03-11,First Class,PT-19090,1700,82.42999999999999,High
MX-2012-117870,2012-03-10,2012-08-10,Standard Class,TB-21175,2423,0.56,Medium
MX-2012-117898,2012-10-23,2012-10-27,Standard Class,JM-15265,1721,94.17,Medium
MX-2012-117919,2012-11-28,2012-02-12,Standard Class,TB-21355,734,135.93,Medium
MX-2012-118031,2012-12-14,2012-12-17,First Class,DB-13405,2013,56.58,Medium
MX-2012-118080,2012-12-28,2013-02-01,Standard Class,DC-12850,1279,63.38,Medium
MX-2012-118171,2012-09-09,2012-11-09,First Class,BD-11770,1192,99.34,High
MX-2012-118185,2012-12-13,2012-12-19,Standard Class,RC-19960,1663,99.17999999999999,Low
MX-2012-118248,2012-10-22,2012-10-24,Second Class,LB-16735,1027,23.23,High
MX-2012-118647,2012-09-19,2012-09-19,Same Day,AF-10870,1585,24.06,High
MX-2012-118801,2012-12-15,2012-12-18,First Class,NG-18430,3116,14.42,High
MX-2012-118857,2012-06-20,2012-06-27,Standard Class,PK-18910,26,13.9,Medium
MX-2012-118997,2012-11-19,2012-11-24,Standard Class,LS-16945,820,8.02,Medium
MX-2012-119130,2012-12-06,2012-06-18,Standard Class,RD-19930,3585,2.18,Medium
MX-2012-119144,2012-10-31,2012-05-11,Standard Class,HG-15025,2959,6.26,Medium
MX-2012-119200,2012-09-26,2012-09-30,Standard Class,ML-17755,3729,3.73,Medium
MX-2012-119207,2012-03-13,2012-03-19,Standard Class,TH-21115,750,15.6,Medium
MX-2012-119249,2012-04-07,2012-04-07,Same Day,CL-11890,1892,41.89,Medium
MX-2012-119333,2012-08-25,2012-01-09,Standard Class,HK-14890,31,30.669999999999998,Low
MX-2012-119487,2012-11-13,2012-11-15,First Class,JJ-15760,1183,98.33,High
MX-2012-119494,2012-11-19,2012-11-25,Standard Class,HL-15040,470,4.87,Medium
MX-2012-119571,2012-06-12,2012-10-12,Standard Class,LC-17050,1239,3.78,High
MX-2012-119641,2012-07-30,2012-02-08,Second Class,FC-14335,214,2.0,Medium
MX-2012-119676,2012-05-29,2012-04-06,Standard Class,CL-11890,2298,2.72,Medium
MX-2012-119907,2012-03-09,2012-03-09,Same Day,VM-21685,1192,8.29,High
MX-2012-120019,2012-11-20,2012-11-24,Standard Class,VP-21760,323,103.0,High
MX-2012-120089,2012-03-20,2012-03-26,Standard Class,DJ-13420,2854,21.44,Medium
MX-2012-120236,2012-03-24,2012-03-28,Standard Class,RA-19885,355,52.12,Medium
MX-2012-120257,2012-12-28,2013-02-01,Standard Class,CS-12250,1009,16.38,Medium
MX-2012-120292,2012-03-05,2012-07-05,Standard Class,SS-20410,207,11.92,Medium
MX-2012-120369,2012-10-08,2012-08-14,Standard Class,DO-13435,615,10.61,Medium
MX-2012-120376,2012-05-25,2012-05-31,Standard Class,NS-18505,1721,22.14,Medium
MX-2012-120404,2012-10-25,2012-10-29,Standard Class,EL-13735,611,12.98,Medium
MX-2012-120537,2012-06-09,2012-11-09,Standard Class,VP-21730,207,20.73,High
MX-2012-120572,2012-07-14,2012-07-18,Standard Class,HK-14890,137,0.68,Medium
MX-2012-120663,2012-07-27,2012-01-08,Standard Class,CL-12700,747,19.93,Medium
MX-2012-120684,2012-11-10,2012-10-17,Standard Class,AA-10480,638,3.52,Medium
MX-2012-120789,2012-05-07,2012-11-07,Standard Class,BF-11215,3355,8.6,Low
MX-2012-120796,2012-03-02,2012-08-02,Standard Class,EB-13705,214,4.859999999999999,Medium
MX-2012-120845,2012-05-24,2012-05-28,Standard Class,TC-20980,1614,1.61,High
MX-2012-120943,2012-04-07,2012-09-07,Standard Class,JD-15895,354,2.4,Medium
MX-2012-121006,2012-08-11,2012-12-11,Standard Class,EM-14200,1557,4.03,Medium
MX-2012-121174,2012-06-04,2012-12-04,Standard Class,LH-16900,388,29.7,Low
MX-2012-121321,2012-03-14,2012-03-19,Second Class,MC-18130,1084,1.98,Medium
MX-2012-121328,2012-10-24,2012-10-29,Standard Class,GB-14575,1125,0.75,Medium
MX-2012-121335,2012-09-18,2012-09-23,Standard Class,EM-14200,388,7.8100000000000005,Medium
MX-2012-121601,2012-04-30,2012-05-05,Standard Class,HG-15025,529,60.7,Medium
MX-2012-121678,2012-11-28,2012-03-12,Second Class,JB-15925,214,70.67,Medium
MX-2012-122028,2012-02-16,2012-02-21,Standard Class,PS-18760,355,4.81,Medium
MX-2012-122224,2012-12-24,2012-12-28,Standard Class,KM-16660,214,12.93,High
MX-2012-122273,2012-07-26,2012-07-31,Standard Class,CR-12730,391,16.29,Medium
MX-2012-122294,2012-02-12,2012-06-12,Standard Class,FO-14305,1325,6.34,High
MX-2012-122329,2012-09-24,2012-09-28,Second Class,BF-11215,207,282.72,Medium
MX-2012-122406,2012-02-13,2012-02-18,Second Class,AG-10270,2234,38.59,High
MX-2012-122490,2012-03-01,2012-09-01,Standard Class,EH-14125,1229,17.599999999999998,Low
MX-2012-122553,2012-06-11,2012-08-11,First Class,NW-18400,574,302.49,Critical
MX-2012-122609,2012-12-21,2012-12-26,Standard Class,DP-13390,214,1.18,Medium
MX-2012-122630,2012-06-05,2012-10-05,Standard Class,SO-20335,2267,43.82,Medium
MX-2012-122756,2012-12-31,2013-05-01,Standard Class,DJ-13420,318,347.42,High
MX-2012-122833,2012-12-25,2013-01-01,Standard Class,TB-21280,31,36.12,Medium
MX-2012-122952,2012-12-18,2012-12-24,Standard Class,RH-19510,1557,14.9,Medium
MX-2012-122980,2012-02-11,2012-08-11,Standard Class,RM-19675,2149,26.27,Medium
MX-2012-123176,2012-10-25,2012-10-29,Standard Class,NC-18415,205,216.43,Medium
MX-2012-123197,2012-09-24,2012-09-29,Standard Class,TH-21235,95,14.8,Medium
MX-2012-123232,2012-11-10,2012-10-13,Second Class,DL-13330,1068,53.05,High
MX-2012-123309,2012-12-01,2012-01-19,Standard Class,MG-17695,214,33.6,Low
MX-2012-123358,2012-08-05,2012-05-13,Standard Class,MF-17665,362,67.56,Medium
MX-2012-123561,2012-03-07,2012-07-07,Second Class,MG-17875,1799,22.2,High
MX-2012-123582,2012-05-10,2012-07-10,Second Class,BP-11050,257,5.47,High
MX-2012-123617,2012-11-20,2012-11-24,Standard Class,EB-13975,2210,15.03,Medium
MX-2012-123715,2012-03-12,2012-07-12,Standard Class,LW-17215,2210,60.84,Medium
MX-2012-123764,2012-05-12,2012-09-12,Standard Class,DK-12895,214,43.8,Medium
MX-2012-124128,2012-12-31,2013-03-01,First Class,BP-11185,2983,17.83,High
MX-2012-124261,2012-08-11,2012-11-13,Standard Class,DK-12985,388,8.51,Medium
MX-2012-124401,2012-08-02,2012-10-02,Second Class,SB-20185,207,111.48,High
MX-2012-124443,2012-03-30,2012-05-04,Standard Class,RS-19420,214,43.53,Medium
MX-2012-124611,2012-03-09,2012-06-09,Second Class,FM-14290,780,184.35000000000002,Medium
MX-2012-124702,2012-10-18,2012-10-21,First Class,CC-12220,610,5.75,High
MX-2012-124765,2012-06-18,2012-06-18,Same Day,AP-10915,1315,103.91,Critical
MX-2012-124975,2012-12-18,2012-12-22,Standard Class,SN-20710,750,9.52,Medium
MX-2012-124982,2012-02-11,2012-07-11,Standard Class,CS-11860,67,41.76,Medium
MX-2012-125066,2012-09-18,2012-09-22,Second Class,TB-21520,434,1.59,High
MX-2012-125143,2012-04-28,2012-02-05,Second Class,JC-15340,434,3.53,Medium
MX-2012-125234,2012-09-14,2012-09-19,Standard Class,LS-17245,772,138.71,Medium
MX-2012-125262,2012-09-13,2012-09-17,Standard Class,JO-15280,388,60.29,High
MX-2012-125283,2012-08-05,2012-12-05,Standard Class,LS-16975,1914,38.91,Medium
MX-2012-125311,2012-05-23,2012-05-29,Standard Class,KC-16675,335,42.15,Low
MX-2012-125318,2012-03-12,2012-05-12,First Class,MG-17695,2841,45.769999999999996,Critical
MX-2012-125360,2012-04-19,2012-04-23,Standard Class,RW-19690,851,2.77,Medium
MX-2012-125486,2012-11-14,2012-11-18,Standard Class,EM-14065,31,1.37,High
MX-2012-125808,2012-09-11,2012-11-14,Standard Class,TW-21025,320,43.7,High
MX-2012-125962,2012-08-20,2012-08-24,Standard Class,SC-20230,754,18.4,High
MX-2012-125997,2012-10-30,2012-03-11,Standard Class,MC-17590,26,5.15,Medium
MX-2012-126053,2012-04-28,2012-01-05,First Class,GB-14530,437,53.33,High
MX-2012-126074,2012-07-05,2012-11-05,Standard Class,JO-15145,1789,43.44,High
MX-2012-126326,2012-03-10,2012-05-10,Second Class,RF-19840,1229,127.47,High
MX-2012-126396,2012-11-06,2012-06-16,Standard Class,CC-12430,1229,8.469999999999999,Medium
MX-2012-126473,2012-02-11,2012-06-11,Second Class,DP-13390,723,64.36,Medium
MX-2012-126522,2012-12-24,2012-12-30,Standard Class,TZ-21445,846,46.67,Medium
MX-2012-126536,2012-10-24,2012-10-26,First Class,MK-17905,470,21.490000000000002,High
MX-2012-126606,2012-06-19,2012-06-23,Standard Class,CC-12430,750,51.36,High
MX-2012-126634,2012-10-16,2012-10-22,Standard Class,MP-17470,391,44.31,Medium
MX-2012-126704,2012-11-30,2012-04-12,Standard Class,PL-18925,1013,13.25,Medium
MX-2012-126788,2012-09-17,2012-09-23,Standard Class,SC-20575,574,12.260000000000002,Low
MX-2012-126795,2012-11-14,2012-11-18,Standard Class,AR-10825,31,29.61,High
MX-2012-126851,2012-04-10,2012-10-10,Standard Class,KM-16720,362,3.46,Medium
MX-2012-126872,2012-02-25,2012-02-29,Standard Class,SC-20770,3557,4.63,High
MX-2012-126928,2012-03-13,2012-03-15,Second Class,TN-21040,318,34.28,Medium
MX-2012-126977,2012-05-29,2012-05-30,First Class,HF-14995,972,221.43,Critical
MX-2012-127103,2012-06-15,2012-06-19,Standard Class,JP-15520,673,5.21,Medium
MX-2012-127166,2012-04-12,2012-08-12,Standard Class,VG-21805,207,6.34,High
MX-2012-127222,2012-07-11,2012-12-11,Second Class,MB-17305,3170,11.93,High
MX-2012-127404,2012-09-28,2012-02-10,Standard Class,ED-13885,388,140.78,Medium
MX-2012-127446,2012-11-04,2012-11-04,Same Day,HG-14965,388,102.94,Critical
MX-2012-127565,2012-05-22,2012-05-28,Standard Class,RK-19300,2844,2.51,Medium
MX-2012-127607,2012-01-13,2012-01-19,Standard Class,CC-12475,1543,27.58,Medium
MX-2012-127803,2012-09-28,2012-02-10,Standard Class,HP-14815,116,7.16,Medium
MX-2012-127831,2012-05-09,2012-07-09,First Class,EB-13975,31,11.25,High
MX-2012-128132,2012-09-25,2012-09-30,Standard Class,EA-14035,1288,3.24,High
MX-2012-128167,2012-04-06,2012-08-06,Second Class,MC-18100,3175,17.490000000000002,Medium
MX-2012-128188,2012-10-15,2012-10-19,Standard Class,KH-16360,221,10.68,High
MX-2012-128216,2012-05-01,2012-09-01,Standard Class,FA-14230,1124,51.47,Medium
MX-2012-128342,2012-01-05,2012-07-05,Standard Class,JH-15820,1068,2.34,Low
MX-2012-128363,2012-03-09,2012-05-09,Second Class,JK-15205,25,1.07,High
MX-2012-128377,2012-03-20,2012-03-27,Standard Class,LD-17005,2028,1.43,Low
MX-2012-128384,2012-09-18,2012-09-22,Standard Class,MF-18250,1027,180.75,High
MX-2012-128566,2012-03-30,2012-05-04,Standard Class,BG-11740,137,1.7,Low
MX-2012-128615,2012-06-27,2012-06-30,Second Class,JL-15235,335,1.03,Medium
MX-2012-128636,2012-05-15,2012-05-17,First Class,EB-13705,772,37.87,Critical
MX-2012-128664,2012-04-09,2012-09-09,Standard Class,AH-10210,214,4.87,Medium
MX-2012-128755,2012-12-26,2012-12-30,Standard Class,KF-16285,221,21.91,Medium
MX-2012-128818,2012-12-05,2012-05-16,Second Class,AF-10885,640,0.63,Medium
MX-2012-128972,2012-11-17,2012-11-21,Standard Class,CS-12460,470,3.99,Medium
MX-2012-129021,2012-10-12,2012-12-16,Standard Class,HH-15010,1035,5.03,Medium
MX-2012-129028,2012-09-15,2012-09-17,Second Class,LT-16765,257,141.85,High
MX-2012-129140,2012-07-11,2012-11-11,Standard Class,KH-16690,228,39.37,Medium
MX-2012-129224,2012-11-14,2012-11-18,Second Class,DK-12895,391,35.78,Medium
MX-2012-129483,2012-01-10,2012-07-10,Standard Class,SC-20770,335,39.839999999999996,Low
MX-2012-129560,2012-01-10,2012-06-10,Standard Class,SC-20230,2469,34.8,Medium
MX-2012-129623,2012-05-24,2012-05-28,Standard Class,PT-19090,214,3.55,Medium
MX-2012-129651,2012-07-13,2012-07-16,First Class,BD-11725,2282,40.49,Medium
MX-2012-129672,2012-04-22,2012-04-25,First Class,DM-12955,672,90.7,Medium
MX-2012-129959,2012-08-31,2012-04-09,Standard Class,BW-11110,2562,2.28,Medium
MX-2012-130015,2012-11-13,2012-11-13,Same Day,VF-21715,14,818.27,Critical
MX-2012-130022,2012-10-31,2012-03-11,First Class,BN-11515,224,1.96,High
MX-2012-130351,2012-12-20,2012-12-24,Standard Class,FH-14365,214,367.29999999999995,High
MX-2012-130414,2012-12-14,2012-12-21,Standard Class,RA-19945,362,7.62,Medium
MX-2012-130603,2012-07-09,2012-09-13,Standard Class,SV-20365,362,8.94,Medium
MX-2012-130652,2012-07-27,2012-07-31,Standard Class,AP-10720,437,241.04999999999998,High
MX-2012-130680,2012-11-26,2012-02-12,Standard Class,JL-15835,365,12.32,Low
MX-2012-130708,2012-08-06,2012-11-06,First Class,ND-18460,207,161.85,Medium
MX-2012-130792,2012-12-20,2012-12-24,Second Class,EJ-13720,1496,5.38,Medium
MX-2012-130848,2012-05-18,2012-05-24,Standard Class,PS-18970,214,78.94,Medium
MX-2012-130918,2012-08-11,2012-10-11,Second Class,AT-10735,851,41.4,Medium
MX-2012-131002,2012-12-01,2012-01-16,Standard Class,BB-11545,1626,4.55,Medium
MX-2012-131058,2012-03-16,2012-03-18,Second Class,JS-15940,207,52.51,High
MX-2012-131121,2012-09-07,2012-07-14,Standard Class,MC-17275,25,95.6,Medium
MX-2012-131128,2012-12-19,2012-12-23,Standard Class,BN-11515,207,8.940000000000001,High
MX-2012-131254,2012-04-12,2012-08-12,Standard Class,JD-15790,334,46.6,Medium
MX-2012-131380,2012-05-06,2012-07-06,First Class,TG-21310,31,63.36,High
MX-2012-131499,2012-12-11,2012-11-18,Standard Class,LW-17125,1798,43.08,Medium
MX-2012-131527,2012-10-08,2012-08-13,Second Class,MC-17635,388,115.75,Critical
MX-2012-131569,2012-08-30,2012-03-09,Standard Class,DV-13465,207,1.76,High
MX-2012-131653,2012-01-13,2012-01-19,Standard Class,PO-18850,1526,5.43,Medium
MX-2012-131758,2012-10-17,2012-10-21,Standard Class,JF-15295,365,291.57,High
MX-2012-131863,2012-02-14,2012-02-21,Standard Class,TS-21610,25,69.69,Medium
MX-2012-131870,2012-10-24,2012-10-28,Standard Class,SC-20305,67,89.03,Medium
MX-2012-131926,2012-05-21,2012-05-25,Second Class,TP-21565,1667,1.49,Medium
MX-2012-132038,2012-06-21,2012-06-25,Standard Class,TC-21145,214,548.35,High
MX-2012-132157,2012-11-21,2012-11-23,First Class,TB-21250,391,95.62,Medium
MX-2012-132549,2012-11-05,2012-11-05,Same Day,DL-13330,3512,5.6,Critical
MX-2012-132556,2012-11-09,2012-09-15,Standard Class,RW-19630,25,6.7,Medium
MX-2012-132724,2012-05-11,2012-08-11,First Class,LR-16915,1446,97.78,Critical
MX-2012-132745,2012-12-09,2012-09-16,Standard Class,TB-21250,214,14.919999999999998,High
MX-2012-132955,2012-06-03,2012-11-03,Standard Class,DK-12985,257,243.79,High
MX-2012-132962,2012-12-10,2012-10-17,Standard Class,SM-20320,3179,12.11,High
MX-2012-132990,2012-04-27,2012-03-05,Standard Class,JK-15640,914,10.8,Medium
MX-2012-132997,2012-10-29,2012-03-11,Standard Class,CK-12205,1881,48.67,High
MX-2012-133032,2012-06-07,2012-08-07,Second Class,DO-13645,914,201.37,High
MX-2012-133137,2012-02-07,2012-06-07,Standard Class,KC-16675,1143,34.18,Medium
MX-2012-133165,2012-02-11,2012-04-11,First Class,PC-18745,334,328.4,High
MX-2012-133172,2012-01-06,2012-06-06,Standard Class,BF-11005,610,82.39,Medium
MX-2012-133214,2012-10-27,2012-10-29,First Class,ML-17410,388,47.77,Medium
MX-2012-133221,2012-10-06,2012-06-17,Standard Class,SE-20110,335,119.14,Low
MX-2012-133305,2012-11-23,2012-11-25,First Class,AR-10345,498,239.22,High
MX-2012-133333,2012-10-25,2012-10-29,Standard Class,BD-11560,1067,149.35,Medium
MX-2012-133375,2012-11-07,2012-11-07,Same Day,TC-21535,1495,154.5,Critical
MX-2012-133396,2012-04-06,2012-11-06,Standard Class,QJ-19255,323,34.2,Low
MX-2012-133424,2012-04-04,2012-07-04,First Class,LS-17230,772,180.42,High
MX-2012-133480,2012-12-20,2012-12-22,Second Class,RB-19330,1315,79.16,Medium
MX-2012-133494,2012-03-12,2012-07-12,Standard Class,CL-11890,26,0.91,Medium
MX-2012-133557,2012-05-11,2012-09-11,Standard Class,BF-11275,1202,24.48,High
MX-2012-133655,2012-07-18,2012-07-20,Second Class,CM-12445,3069,6.05,Medium
MX-2012-133718,2012-03-09,2012-06-09,First Class,CR-12730,198,135.16,High
MX-2012-133732,2012-09-17,2012-09-19,First Class,MP-17470,2252,5.44,High
MX-2012-133823,2012-05-24,2012-05-28,Standard Class,RD-19900,25,31.65,High
MX-2012-133893,2012-07-29,2012-02-08,Standard Class,JO-15550,3244,3.24,Medium
MX-2012-133942,2012-08-26,2012-08-29,Second Class,VM-21685,1071,139.87,Medium
MX-2012-134110,2012-12-14,2012-12-16,Second Class,AA-10645,3506,11.01,High
MX-2012-134117,2012-04-10,2012-09-10,Second Class,EN-13780,1614,2.4,Medium
